max_rise,max_fall,fault_site
core_i/if_stage_i/compressed_decoder_i/U143/ZN,0.19,0.09
core_i/if_stage_i/compressed_decoder_i/U97/A1,0.28,0.33
core_i/if_stage_i/compressed_decoder_i/U97/A2,0.20,0.17
core_i/if_stage_i/compressed_decoder_i/U97/ZN,0.20,0.17
core_i/if_stage_i/compressed_decoder_i/U45/A1,0.13,0.12
core_i/if_stage_i/compressed_decoder_i/U45/A2,0.14,0.13
core_i/if_stage_i/compressed_decoder_i/U45/ZN,0.12,0.13
core_i/if_stage_i/compressed_decoder_i/U205/A1,0.18,0.18
core_i/if_stage_i/compressed_decoder_i/U205/A2,0.69,0.64
core_i/if_stage_i/compressed_decoder_i/U205/B1,0.50,0.43
core_i/if_stage_i/compressed_decoder_i/U205/B2,0.19,0.18
core_i/if_stage_i/compressed_decoder_i/U205/ZN,0.18,0.18
core_i/if_stage_i/compressed_decoder_i/U207/B1,0.27,0.24
core_i/if_stage_i/compressed_decoder_i/U207/B2,0.10,0.17
core_i/if_stage_i/compressed_decoder_i/U207/A,0.45,0.40
core_i/if_stage_i/compressed_decoder_i/U207/ZN,0.17,0.10
core_i/if_stage_i/compressed_decoder_i/U151/A1,0.51,0.43
core_i/if_stage_i/compressed_decoder_i/U151/A2,0.25,0.24
core_i/if_stage_i/compressed_decoder_i/U151/B1,0.44,0.36
core_i/if_stage_i/compressed_decoder_i/U151/B2,0.16,0.17
core_i/if_stage_i/compressed_decoder_i/U151/ZN,0.17,0.16
core_i/if_stage_i/compressed_decoder_i/U100/B1,0.40,0.45
core_i/if_stage_i/compressed_decoder_i/U100/B2,0.37,0.40
core_i/if_stage_i/compressed_decoder_i/U100/A,0.23,0.19
core_i/if_stage_i/compressed_decoder_i/U100/ZN,0.19,0.23
core_i/if_stage_i/compressed_decoder_i/U159/A1,0.51,0.45
core_i/if_stage_i/compressed_decoder_i/U159/A2,0.50,0.45
core_i/if_stage_i/compressed_decoder_i/U159/A3,0.11,0.20
core_i/if_stage_i/compressed_decoder_i/U159/ZN,0.20,0.11
core_i/if_stage_i/compressed_decoder_i/U8/A1,0.22,0.20
core_i/if_stage_i/compressed_decoder_i/U8/A2,0.11,0.04
core_i/if_stage_i/compressed_decoder_i/U8/ZN,0.11,0.04
core_i/if_stage_i/compressed_decoder_i/U107/A1,0.08,0.13
core_i/if_stage_i/compressed_decoder_i/U107/A2,0.14,0.15
core_i/if_stage_i/compressed_decoder_i/U107/B1,0.01,0.07
core_i/if_stage_i/compressed_decoder_i/U107/B2,0.26,0.23
core_i/if_stage_i/compressed_decoder_i/U107/ZN,0.07,0.01
core_i/if_stage_i/compressed_decoder_i/U56/A1,0.38,0.43
core_i/if_stage_i/compressed_decoder_i/U56/A2,0.07,0.04
core_i/if_stage_i/compressed_decoder_i/U56/ZN,0.07,0.04
core_i/if_stage_i/compressed_decoder_i/U217/B1,0.38,0.31
core_i/if_stage_i/compressed_decoder_i/U217/B2,0.02,0.10
core_i/if_stage_i/compressed_decoder_i/U217/A,0.15,0.14
core_i/if_stage_i/compressed_decoder_i/U217/ZN,0.10,0.02
core_i/if_stage_i/compressed_decoder_i/U62/A,0.02,0.04
core_i/if_stage_i/compressed_decoder_i/U62/ZN,0.04,0.02
core_i/if_stage_i/compressed_decoder_i/U116/C1,0.22,0.26
core_i/if_stage_i/compressed_decoder_i/U116/C2,0.20,0.13
core_i/if_stage_i/compressed_decoder_i/U116/A,0.13,0.17
core_i/if_stage_i/compressed_decoder_i/U116/B,0.26,0.23
core_i/if_stage_i/compressed_decoder_i/U116/ZN,0.13,0.13
core_i/if_stage_i/compressed_decoder_i/U65/A,0.10,0.13
core_i/if_stage_i/compressed_decoder_i/U65/ZN,0.13,0.10
core_i/if_stage_i/compressed_decoder_i/U11/A1,0.20,0.19
core_i/if_stage_i/compressed_decoder_i/U11/A2,0.10,0.03
core_i/if_stage_i/compressed_decoder_i/U11/ZN,0.10,0.03
core_i/if_stage_i/compressed_decoder_i/U12/A1,0.17,0.21
core_i/if_stage_i/compressed_decoder_i/U12/A2,0.07,0.01
core_i/if_stage_i/compressed_decoder_i/U12/ZN,0.01,0.07
core_i/if_stage_i/compressed_decoder_i/U13/A1,0.19,0.14
core_i/if_stage_i/compressed_decoder_i/U13/A2,0.02,0.03
core_i/if_stage_i/compressed_decoder_i/U13/ZN,0.02,0.03
core_i/if_stage_i/compressed_decoder_i/U14/A,0.09,0.04
core_i/if_stage_i/compressed_decoder_i/U14/ZN,0.04,0.09
core_i/if_stage_i/compressed_decoder_i/U220/C1,0.34,0.34
core_i/if_stage_i/compressed_decoder_i/U220/C2,0.36,0.35
core_i/if_stage_i/compressed_decoder_i/U220/A,0.43,0.39
core_i/if_stage_i/compressed_decoder_i/U220/B,0.15,0.21
core_i/if_stage_i/compressed_decoder_i/U220/ZN,0.21,0.15
core_i/if_stage_i/compressed_decoder_i/U120/A1,0.22,0.27
core_i/if_stage_i/compressed_decoder_i/U120/A2,0.10,0.18
core_i/if_stage_i/compressed_decoder_i/U120/ZN,0.18,0.10
core_i/if_stage_i/compressed_decoder_i/U124/A1,0.10,0.07
core_i/if_stage_i/compressed_decoder_i/U124/A2,0.01,0.02
core_i/if_stage_i/compressed_decoder_i/U124/ZN,0.02,0.01
core_i/if_stage_i/compressed_decoder_i/U128/A1,0.09,0.22
core_i/if_stage_i/compressed_decoder_i/U128/A2,0.21,0.29
core_i/if_stage_i/compressed_decoder_i/U128/ZN,0.22,0.09
data_addr_o[14],1.06,1.06
data_addr_o[12],1.05,1.05
data_addr_o[11],1.04,1.05
core_i/load_store_unit_i/rdata_q_reg_24_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_24_/CK,4.34,*
core_i/load_store_unit_i/rdata_q_reg_24_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_24_/Q,4.36,4.34
core_i/load_store_unit_i/rdata_q_reg_24_/QN,4.40,4.49
core_i/load_store_unit_i/U281/A,0.99,1.00
core_i/load_store_unit_i/U281/B,1.40,1.43
core_i/load_store_unit_i/U281/Z,0.99,1.00
core_i/load_store_unit_i/rdata_q_reg_25_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_25_/CK,4.34,*
core_i/load_store_unit_i/rdata_q_reg_25_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_25_/Q,4.36,4.34
core_i/load_store_unit_i/rdata_q_reg_25_/QN,4.39,4.49
core_i/load_store_unit_i/rdata_q_reg_26_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_26_/CK,4.29,*
core_i/load_store_unit_i/rdata_q_reg_26_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_26_/Q,4.39,4.29
core_i/load_store_unit_i/rdata_q_reg_26_/QN,4.39,4.49
core_i/load_store_unit_i/rdata_q_reg_27_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_27_/CK,4.32,*
core_i/load_store_unit_i/rdata_q_reg_27_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_27_/Q,4.39,4.32
core_i/load_store_unit_i/rdata_q_reg_27_/QN,4.39,4.49
core_i/load_store_unit_i/rdata_q_reg_28_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_28_/CK,4.32,*
core_i/load_store_unit_i/rdata_q_reg_28_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_28_/Q,4.39,4.32
core_i/load_store_unit_i/rdata_q_reg_28_/QN,4.38,4.48
core_i/load_store_unit_i/rdata_q_reg_29_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_29_/CK,4.31,*
core_i/load_store_unit_i/rdata_q_reg_29_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_29_/Q,4.38,4.31
core_i/load_store_unit_i/rdata_q_reg_29_/QN,4.38,4.48
core_i/load_store_unit_i/rdata_q_reg_10_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_10_/CK,4.30,*
core_i/load_store_unit_i/rdata_q_reg_10_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_10_/Q,4.40,4.30
core_i/load_store_unit_i/rdata_q_reg_10_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_30_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_30_/CK,4.31,*
core_i/load_store_unit_i/rdata_q_reg_30_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_30_/Q,4.39,4.31
core_i/load_store_unit_i/rdata_q_reg_30_/QN,4.38,4.48
core_i/load_store_unit_i/rdata_q_reg_11_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_11_/CK,4.32,*
core_i/load_store_unit_i/rdata_q_reg_11_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_11_/Q,4.40,4.32
core_i/load_store_unit_i/rdata_q_reg_11_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_8_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_8_/CK,4.35,*
core_i/load_store_unit_i/rdata_q_reg_8_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_8_/Q,4.37,4.35
core_i/load_store_unit_i/rdata_q_reg_8_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_31_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_31_/CK,4.24,*
core_i/load_store_unit_i/rdata_q_reg_31_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_31_/Q,4.39,4.24
core_i/load_store_unit_i/rdata_q_reg_31_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_12_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_12_/CK,4.32,*
core_i/load_store_unit_i/rdata_q_reg_12_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_12_/Q,4.40,4.32
core_i/load_store_unit_i/rdata_q_reg_12_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_9_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_9_/CK,4.35,*
core_i/load_store_unit_i/rdata_q_reg_9_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_9_/Q,4.37,4.35
core_i/load_store_unit_i/rdata_q_reg_9_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_13_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_13_/CK,4.31,*
core_i/load_store_unit_i/rdata_q_reg_13_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_13_/Q,4.39,4.31
core_i/load_store_unit_i/rdata_q_reg_13_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_14_/D,0.28,0.31
core_i/load_store_unit_i/rdata_q_reg_14_/CK,4.31,*
core_i/load_store_unit_i/rdata_q_reg_14_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_14_/Q,4.40,4.31
core_i/load_store_unit_i/rdata_q_reg_14_/QN,*,*
core_i/load_store_unit_i/U188/B1,0.11,0.19
core_i/load_store_unit_i/U188/B2,0.58,0.71
core_i/load_store_unit_i/U188/A,0.59,0.73
core_i/load_store_unit_i/U188/ZN,0.19,0.11
core_i/load_store_unit_i/rdata_q_reg_16_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_16_/CK,4.29,*
core_i/load_store_unit_i/rdata_q_reg_16_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_16_/Q,4.37,4.29
core_i/load_store_unit_i/rdata_q_reg_16_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_17_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_17_/CK,4.28,*
core_i/load_store_unit_i/rdata_q_reg_17_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_17_/Q,4.36,4.28
core_i/load_store_unit_i/rdata_q_reg_17_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_18_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_18_/CK,4.28,*
core_i/load_store_unit_i/rdata_q_reg_18_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_18_/Q,4.39,4.28
core_i/load_store_unit_i/rdata_q_reg_18_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_19_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_19_/CK,4.28,*
core_i/load_store_unit_i/rdata_q_reg_19_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_19_/Q,4.39,4.28
core_i/load_store_unit_i/rdata_q_reg_19_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_20_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_20_/CK,4.27,*
core_i/load_store_unit_i/rdata_q_reg_20_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_20_/Q,4.38,4.27
core_i/load_store_unit_i/rdata_q_reg_20_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_21_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_21_/CK,4.27,*
core_i/load_store_unit_i/rdata_q_reg_21_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_21_/Q,4.38,4.27
core_i/load_store_unit_i/rdata_q_reg_21_/QN,*,*
core_i/load_store_unit_i/rdata_q_reg_22_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_22_/CK,4.27,*
core_i/load_store_unit_i/rdata_q_reg_22_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_22_/Q,4.38,4.27
core_i/load_store_unit_i/rdata_q_reg_22_/QN,*,*
core_i/load_store_unit_i/U267/A,1.01,1.02
core_i/load_store_unit_i/U267/B,1.42,1.42
core_i/load_store_unit_i/U267/Z,1.01,1.02
core_i/load_store_unit_i/rdata_q_reg_23_/D,0.22,0.23
core_i/load_store_unit_i/rdata_q_reg_23_/CK,4.27,*
core_i/load_store_unit_i/rdata_q_reg_23_/RN,*,*
core_i/load_store_unit_i/rdata_q_reg_23_/Q,4.40,4.27
core_i/load_store_unit_i/rdata_q_reg_23_/QN,*,*
core_i/cs_registers_i/mscratch_q_reg_20_/D,3.72,3.64
core_i/cs_registers_i/mscratch_q_reg_20_/CK,4.16,*
core_i/cs_registers_i/mscratch_q_reg_20_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_20_/Q,4.33,4.16
core_i/cs_registers_i/mscratch_q_reg_20_/QN,4.84,4.83
core_i/cs_registers_i/dscratch0_q_reg_25_/D,3.72,3.65
core_i/cs_registers_i/dscratch0_q_reg_25_/CK,4.15,*
core_i/cs_registers_i/dscratch0_q_reg_25_/RN,*,*
core_i/cs_registers_i/dscratch0_q_reg_25_/Q,4.33,4.15
core_i/cs_registers_i/dscratch0_q_reg_25_/QN,4.84,4.82
core_i/cs_registers_i/mhpmcounter_q_reg_3__20_/D,3.40,3.45
core_i/cs_registers_i/mhpmcounter_q_reg_3__20_/CK,2.47,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__20_/RN,*,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__20_/Q,2.47,3.60
core_i/cs_registers_i/mhpmcounter_q_reg_3__20_/QN,*,*
core_i/cs_registers_i/mscratch_q_reg_21_/D,3.73,3.65
core_i/cs_registers_i/mscratch_q_reg_21_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_21_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_21_/Q,4.32,4.15
core_i/cs_registers_i/mscratch_q_reg_21_/QN,4.84,4.83
core_i/cs_registers_i/dscratch0_q_reg_26_/D,3.72,3.65
core_i/cs_registers_i/dscratch0_q_reg_26_/CK,4.15,*
core_i/cs_registers_i/dscratch0_q_reg_26_/RN,*,*
core_i/cs_registers_i/dscratch0_q_reg_26_/Q,4.32,4.15
core_i/cs_registers_i/dscratch0_q_reg_26_/QN,4.84,4.82
core_i/cs_registers_i/mhpmcounter_q_reg_3__21_/D,3.49,3.47
core_i/cs_registers_i/mhpmcounter_q_reg_3__21_/CK,2.58,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__21_/RN,*,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__21_/Q,4.39,4.26
core_i/cs_registers_i/mhpmcounter_q_reg_3__21_/QN,3.66,2.58
core_i/cs_registers_i/mscratch_q_reg_22_/D,3.72,3.65
core_i/cs_registers_i/mscratch_q_reg_22_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_22_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_22_/Q,4.32,4.15
core_i/cs_registers_i/mscratch_q_reg_22_/QN,4.84,4.83
core_i/cs_registers_i/dscratch0_q_reg_27_/D,3.75,3.77
core_i/cs_registers_i/dscratch0_q_reg_27_/CK,4.19,*
core_i/cs_registers_i/dscratch0_q_reg_27_/RN,*,*
core_i/cs_registers_i/dscratch0_q_reg_27_/Q,4.35,4.19
core_i/cs_registers_i/dscratch0_q_reg_27_/QN,4.84,4.82
core_i/cs_registers_i/mhpmcounter_q_reg_3__22_/D,3.47,3.45
core_i/cs_registers_i/mhpmcounter_q_reg_3__22_/CK,2.60,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__22_/RN,*,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__22_/Q,4.39,4.27
core_i/cs_registers_i/mhpmcounter_q_reg_3__22_/QN,3.67,2.60
core_i/cs_registers_i/U1641/B1,4.76,4.80
core_i/cs_registers_i/U1641/B2,3.91,4.05
core_i/cs_registers_i/U1641/A,3.60,3.63
core_i/cs_registers_i/U1641/ZN,3.63,3.60
core_i/cs_registers_i/mscratch_q_reg_23_/D,3.73,3.65
core_i/cs_registers_i/mscratch_q_reg_23_/CK,4.10,*
core_i/cs_registers_i/mscratch_q_reg_23_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_23_/Q,4.26,4.10
core_i/cs_registers_i/mscratch_q_reg_23_/QN,4.84,4.83
core_i/cs_registers_i/dscratch0_q_reg_28_/D,3.72,3.64
core_i/cs_registers_i/dscratch0_q_reg_28_/CK,4.17,*
core_i/cs_registers_i/dscratch0_q_reg_28_/RN,*,*
core_i/cs_registers_i/dscratch0_q_reg_28_/Q,4.34,4.17
core_i/cs_registers_i/dscratch0_q_reg_28_/QN,4.84,4.82
core_i/cs_registers_i/mscratch_q_reg_24_/D,3.72,3.64
core_i/cs_registers_i/mscratch_q_reg_24_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_24_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_24_/Q,4.32,4.15
core_i/cs_registers_i/mscratch_q_reg_24_/QN,4.84,4.83
core_i/cs_registers_i/dscratch0_q_reg_29_/D,3.72,3.65
core_i/cs_registers_i/dscratch0_q_reg_29_/CK,4.15,*
core_i/cs_registers_i/dscratch0_q_reg_29_/RN,*,*
core_i/cs_registers_i/dscratch0_q_reg_29_/Q,4.34,4.15
core_i/cs_registers_i/dscratch0_q_reg_29_/QN,4.84,4.82
core_i/cs_registers_i/mhpmcounter_q_reg_3__24_/D,3.40,3.45
core_i/cs_registers_i/mhpmcounter_q_reg_3__24_/CK,2.65,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__24_/RN,*,*
core_i/cs_registers_i/mhpmcounter_q_reg_3__24_/Q,2.65,3.69
core_i/cs_registers_i/mhpmcounter_q_reg_3__24_/QN,*,*
core_i/cs_registers_i/mscratch_q_reg_25_/D,3.73,3.65
core_i/cs_registers_i/mscratch_q_reg_25_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_25_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_25_/Q,4.33,4.15
core_i/cs_registers_i/mscratch_q_reg_25_/QN,4.84,4.83
core_i/cs_registers_i/mscratch_q_reg_26_/D,3.72,3.65
core_i/cs_registers_i/mscratch_q_reg_26_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_26_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_26_/Q,4.32,4.15
core_i/cs_registers_i/mscratch_q_reg_26_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_20_/D,3.72,3.65
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_20_/CK,0.58,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_20_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_20_/Q,4.33,4.15
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_20_/QN,0.64,0.58
core_i/cs_registers_i/mscratch_q_reg_27_/D,3.75,3.77
core_i/cs_registers_i/mscratch_q_reg_27_/CK,4.30,*
core_i/cs_registers_i/mscratch_q_reg_27_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_27_/Q,4.42,4.30
core_i/cs_registers_i/mscratch_q_reg_27_/QN,4.84,4.83
core_i/cs_registers_i/U1690/B1,3.79,4.10
core_i/cs_registers_i/U1690/B2,3.76,3.90
core_i/cs_registers_i/U1690/A,3.77,3.63
core_i/cs_registers_i/U1690/ZN,3.63,3.76
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_21_/D,3.72,3.66
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_21_/CK,0.60,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_21_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_21_/Q,4.32,4.14
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_21_/QN,0.65,0.60
core_i/cs_registers_i/U1699/A,3.86,3.89
core_i/cs_registers_i/U1699/B,3.76,3.63
core_i/cs_registers_i/U1699/S,4.74,4.76
core_i/cs_registers_i/U1699/Z,3.76,3.63
core_i/cs_registers_i/mscratch_q_reg_28_/D,3.72,3.64
core_i/cs_registers_i/mscratch_q_reg_28_/CK,4.16,*
core_i/cs_registers_i/mscratch_q_reg_28_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_28_/Q,4.34,4.16
core_i/cs_registers_i/mscratch_q_reg_28_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_22_/D,3.71,3.65
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_22_/CK,0.59,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_22_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_22_/Q,4.32,4.14
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_22_/QN,0.65,0.59
core_i/cs_registers_i/mscratch_q_reg_29_/D,3.73,3.65
core_i/cs_registers_i/mscratch_q_reg_29_/CK,4.15,*
core_i/cs_registers_i/mscratch_q_reg_29_/RN,*,*
core_i/cs_registers_i/mscratch_q_reg_29_/Q,4.34,4.15
core_i/cs_registers_i/mscratch_q_reg_29_/QN,4.84,4.83
core_i/cs_registers_i/dscratch1_q_reg_20_/D,3.72,3.64
core_i/cs_registers_i/dscratch1_q_reg_20_/CK,4.16,*
core_i/cs_registers_i/dscratch1_q_reg_20_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_20_/Q,4.34,4.16
core_i/cs_registers_i/dscratch1_q_reg_20_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_23_/D,3.72,3.66
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_23_/CK,0.62,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_23_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_23_/Q,4.26,4.10
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_23_/QN,0.67,0.62
core_i/cs_registers_i/U1131/A1,1.36,2.49
core_i/cs_registers_i/U1131/A2,2.21,3.05
core_i/cs_registers_i/U1131/ZN,2.49,1.36
core_i/cs_registers_i/dscratch1_q_reg_21_/D,3.73,3.65
core_i/cs_registers_i/dscratch1_q_reg_21_/CK,4.14,*
core_i/cs_registers_i/dscratch1_q_reg_21_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_21_/Q,4.32,4.14
core_i/cs_registers_i/dscratch1_q_reg_21_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_24_/D,3.71,3.65
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_24_/CK,0.58,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_24_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_24_/Q,4.32,4.14
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_24_/QN,0.63,0.58
core_i/cs_registers_i/dscratch1_q_reg_22_/D,3.72,3.65
core_i/cs_registers_i/dscratch1_q_reg_22_/CK,4.14,*
core_i/cs_registers_i/dscratch1_q_reg_22_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_22_/Q,4.32,4.14
core_i/cs_registers_i/dscratch1_q_reg_22_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_25_/D,3.72,3.66
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_25_/CK,0.57,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_25_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_25_/Q,4.33,4.14
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_25_/QN,0.64,0.57
core_i/cs_registers_i/dscratch1_q_reg_23_/D,3.73,3.65
core_i/cs_registers_i/dscratch1_q_reg_23_/CK,4.10,*
core_i/cs_registers_i/dscratch1_q_reg_23_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_23_/Q,4.26,4.10
core_i/cs_registers_i/dscratch1_q_reg_23_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_26_/D,3.71,3.65
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_26_/CK,0.58,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_26_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_26_/Q,4.32,4.14
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_26_/QN,0.63,0.58
core_i/cs_registers_i/dscratch1_q_reg_24_/D,3.72,3.64
core_i/cs_registers_i/dscratch1_q_reg_24_/CK,4.15,*
core_i/cs_registers_i/dscratch1_q_reg_24_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_24_/Q,4.32,4.15
core_i/cs_registers_i/dscratch1_q_reg_24_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_27_/D,3.74,3.77
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_27_/CK,0.57,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_27_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_27_/Q,4.34,4.16
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_27_/QN,0.64,0.57
core_i/cs_registers_i/dscratch1_q_reg_25_/D,3.72,3.65
core_i/cs_registers_i/dscratch1_q_reg_25_/CK,4.14,*
core_i/cs_registers_i/dscratch1_q_reg_25_/RN,*,*
core_i/cs_registers_i/dscratch1_q_reg_25_/Q,4.33,4.14
core_i/cs_registers_i/dscratch1_q_reg_25_/QN,4.84,4.83
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_28_/D,3.71,3.65
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_28_/CK,0.60,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_28_/RN,*,*
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_28_/Q,4.34,4.16
core_i/cs_registers_i/gen_trigger_regs_tmatch_value_q_reg_28_/QN,0.65,0.60
core_i/cs_registers_i/dscratch1_q_reg_26_/D,3.72,3.64
